time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
31.02,-0.06300502,-0.06300502,-0.0004188326,0.000433321,0.0004667118,-0.0004276125
31.025,-1.630658,-1.630658,-0.0004617463,-0.0001081731,-0.0001036581,-0.000463183
31.03,1.410763,1.410763,-0.0005325149,-0.0006679881,-0.0006831395,-0.0005441975
31.035,-0.7743519,-0.7743519,-0.0005445016,-0.001237709,-0.001243864,-0.0005522597
31.04,1.026072,1.026072,-0.0005888793,-0.001756399,-0.001753163,-0.0005786583
31.045,-0.6213766,-0.6213766,-0.0006264288,-0.002272474,-0.002288868,-0.0006168372
31.05,-0.6255047,-0.6255047,-0.0007267184,-0.002698439,-0.002697203,-0.0007361048
31.055,1.213123,1.213123,-0.0009156771,-0.003086932,-0.003078079,-0.0009217603
31.06,0.9938846,0.9938846,-0.001098435,-0.003392999,-0.003391809,-0.001099307
31.065,0.2086659,0.2086659,-0.001275296,-0.003655604,-0.003615318,-0.001276589
31.07,0.7611505,0.7611505,-0.001449418,-0.003793102,-0.003803385,-0.001467953
31.075,-0.2885528,-0.2885528,-0.001683155,-0.003877667,-0.003912513,-0.00166984
31.08,-0.008367628,-0.008367628,-0.001905557,-0.003920114,-0.00391495,-0.001895038
31.085,-0.6616244,-0.6616244,-0.002195461,-0.003888352,-0.003912863,-0.002187617
31.09,0.9040649,0.9040649,-0.00245915,-0.003864018,-0.00384245,-0.002460441
31.095,-0.6934133,-0.6934133,-0.002667986,-0.003768317,-0.003757432,-0.002699425
31.1,1.485156,1.485156,-0.002874347,-0.003639846,-0.003646468,-0.002869349
31.105,-0.3158342,-0.3158342,-0.002932037,-0.003544664,-0.003539724,-0.002926278
31.11,0.02050856,0.02050856,-0.002911777,-0.003426622,-0.003420044,-0.00289945
31.115,0.758728,0.758728,-0.00281146,-0.003282102,-0.003289274,-0.002805726
31.12,0.02386442,0.02386442,-0.00260056,-0.00321063,-0.003200867,-0.002596429
31.125,-0.2979083,-0.2979083,-0.0023319,-0.003099147,-0.003081683,-0.002333007
31.13,-0.03002345,-0.03002345,-0.002034714,-0.002981226,-0.002962736,-0.002033847
31.135,0.8938184,0.8938184,-0.001674231,-0.002823953,-0.002851031,-0.001709756
31.14,-0.6628522,-0.6628522,-0.001318267,-0.002628856,-0.002648415,-0.001313667
31.145,-0.126237,-0.126237,-0.0009799759,-0.002426907,-0.002414019,-0.0009741103
31.15,0.01028673,0.01028673,-0.00066286,-0.002160219,-0.002176227,-0.0006568143
31.155,0.8645852,0.8645852,-0.0003926952,-0.001880187,-0.001894456,-0.0004040492
31.16,-0.09984537,-0.09984537,-0.0001253623,-0.001579507,-0.001535596,-0.0001473281
31.165,1.808299,1.808299,0.0001061327,-0.001142056,-0.001171408,9.084584e-05
31.17,-0.1565386,-0.1565386,0.0003452405,-0.0007210584,-0.000711236,0.0003258999
31.175,-0.2376836,-0.2376836,0.0005459399,-0.0002570242,-0.0002652739,0.0005524398
31.18,-0.1710321,-0.1710321,0.0006700638,0.0002572544,0.0002395868,0.0006844663
31.185,-1.316641,-1.316641,0.0007645153,0.0007427312,0.0007301777,0.0007613959
31.19,-1.036727,-1.036727,0.0007636959,0.001270088,0.001263934,0.0007628317
31.195,-0.5306669,-0.5306669,0.000666175,0.001739558,0.001717219,0.0006525872
31.2,1.13583,1.13583,0.0005793792,0.002194042,0.002212292,0.0006036935
31.205,-0.03312606,-0.03312606,0.0006146353,0.0026181,0.002615268,0.0006148756
31.21,-0.4846442,-0.4846442,0.0007028945,0.002965727,0.002958696,0.0006873908
31.215,1.226535,1.226535,0.0008225182,0.003249591,0.003182417,0.0008359509
31.22,1.551177,1.551177,0.001100403,0.003415221,0.003422035,0.00109604
31.225,1.255382,1.255382,0.001511113,0.003581644,0.003560614,0.001489865
31.23,-0.85309,-0.85309,0.002023337,0.003605163,0.003606305,0.002017072
31.235,-0.4952486,-0.4952486,0.00249418,0.003645606,0.003654797,0.002475456
31.24,1.813736,1.813736,0.002900293,0.003650879,0.003665727,0.002865895
31.245,0.2411397,0.2411397,0.003297854,0.003653547,0.003653365,0.003287118
31.25,-0.2676271,-0.2676271,0.003626614,0.003664521,0.003663304,0.003650253
31.255,0.718348,0.718348,0.003842208,0.003726621,0.003692935,0.003846142
31.26,1.007299,1.007299,0.003974128,0.003740006,0.003759217,0.003942569
31.265,-0.5714496,-0.5714496,0.003970375,0.003848969,0.003832251,0.003981869
31.27,0.21944,0.21944,0.00386253,0.003964593,0.003951411,0.00382906
31.275,0.9265601,0.9265601,0.003603048,0.00412347,0.004092782,0.003610781
31.28,-1.160287,-1.160287,0.003306796,0.004259461,0.00426307,0.003297935
31.285,0.01234546,0.01234546,0.002878181,0.004387052,0.004368966,0.002882059
31.29,-1.11439,-1.11439,0.002406223,0.00445508,0.004475073,0.00241075
31.295,-0.9835805,-0.9835805,0.001899809,0.004512998,0.004513224,0.001899265
31.3,-0.5631001,-0.5631001,0.00138386,0.004466403,0.004485601,0.001371882
31.305,0.4771195,0.4771195,0.0008814962,0.004340123,0.00435794,0.0008821813
31.31,-0.3220226,-0.3220226,0.0005569713,0.004087862,0.004112055,0.0005303824
31.315,-0.6484181,-0.6484181,0.0002905179,0.003731911,0.003710317,0.0002978869
31.32,0.05155456,0.05155456,0.0001378743,0.003260888,0.003273409,0.0001464528
31.325,-1.146963,-1.146963,0.0001122288,0.002687933,0.002693556,0.0001066743
31.33,0.4288032,0.4288032,0.0001211351,0.002034227,0.002041878,0.0001058216
31.335,1.131387,1.131387,0.0002089505,0.001309182,0.001318905,0.0001961726
31.34,-0.07920404,-0.07920404,0.0003943123,0.0005805636,0.0005662476,0.0003911859
31.345,-0.202649,-0.202649,0.0005863583,-0.000178185,-0.0001469549,0.000576468
31.35,0.3734404,0.3734404,0.0006860987,-0.0008825909,-0.0008761676,0.0006842295
31.355,-2.028469,-2.028469,0.0007088429,-0.001521535,-0.001500382,0.0007107409
31.36,0.5368175,0.5368175,0.0005216996,-0.002129715,-0.002087036,0.0005183758
31.365,3.101886,3.101886,0.0002808552,-0.00251637,-0.002558642,0.0002611717
31.37,-0.1226762,-0.1226762,2.921102e-05,-0.002923002,-0.002943726,2.796683e-05
31.375,-0.119125,-0.119125,-0.0003047314,-0.003199572,-0.003205441,-0.0003000746
31.38,0.743607,0.743607,-0.000731251,-0.003391869,-0.003367741,-0.0007425669
31.385,1.645333,1.645333,-0.001191172,-0.003476965,-0.003480898,-0.001188103
31.39,0.9749678,0.9749678,-0.00163203,-0.003527542,-0.003503843,-0.001638914
31.395,-2.155607,-2.155607,-0.002030569,-0.003476788,-0.003457807,-0.002019978
31.4,0.5633988,0.5633988,-0.002503779,-0.003457937,-0.003449905,-0.002494341
31.405,2.57193,2.57193,-0.002903624,-0.003382683,-0.003377144,-0.002891436
31.41,0.622441,0.622441,-0.00307651,-0.003309062,-0.003292082,-0.003072428
31.415,-1.154602,-1.154602,-0.00311782,-0.00322008,-0.003274363,-0.003085397
31.42,0.2818296,0.2818296,-0.003093394,-0.003228298,-0.00320117,-0.003113188
31.425,-1.280687,-1.280687,-0.003003626,-0.003184382,-0.0032035,-0.002997174
31.43,1.232804,1.232804,-0.002840845,-0.003217459,-0.003190373,-0.002847977
31.435,-0.9558826,-0.9558826,-0.002590698,-0.003181114,-0.003167299,-0.00260789
31.44,0.07424363,0.07424363,-0.002299325,-0.00314657,-0.003196949,-0.002311073
31.445,-0.85778,-0.85778,-0.00196053,-0.003145388,-0.003187379,-0.001961011
31.45,-0.5464481,-0.5464481,-0.001682518,-0.003138755,-0.003139546,-0.001679375
31.455,1.486151,1.486151,-0.001418123,-0.003015604,-0.0030116,-0.001429622
31.46,0.1034572,0.1034572,-0.001098613,-0.002891166,-0.002869241,-0.001085314
31.465,-0.5592025,-0.5592025,-0.000789174,-0.002676564,-0.002715313,-0.0008076795
31.47,-1.145228,-1.145228,-0.0005935919,-0.002454902,-0.002435369,-0.0005864342
31.475,-1.871701,-1.871701,-0.0005018003,-0.002176459,-0.002153406,-0.000496768
31.48,-1.251281,-1.251281,-0.0005912197,-0.001804494,-0.001801649,-0.000590751
31.485,0.1119592,0.1119592,-0.0007499142,-0.001430226,-0.001403083,-0.000783936
31.49,0.9802338,0.9802338,-0.0009227167,-0.001057356,-0.00105115,-0.0009341204
31.495,-0.5603515,-0.5603515,-0.001006727,-0.0006320334,-0.0006184032,-0.001039242
31.5,1.570544,1.570544,-0.001050773,-0.0002594238,-0.0002907444,-0.001071866
31.505,-0.7175004,-0.7175004,-0.0009846417,8.101306e-05,4.695816e-05,-0.0009585096
31.51,-0.2380117,-0.2380117,-0.0008323724,0.0003829341,0.0003408317,-0.0008414495
31.515,-1.079577,-1.079577,-0.0006351123,0.0006057827,0.0006199529,-0.0006584191
31.52,0.9907617,0.9907617,-0.0004224908,0.0007830502,0.0008187399,-0.0004176442
31.525,2.097511,2.097511,-9.159928e-05,0.0009478584,0.0009759523,-0.0001079474
31.53,-1.761817,-1.761817,0.0003651275,0.001080192,0.001078933,0.0003664567
31.535,-0.3461621,-0.3461621,0.0007874075,0.001198816,0.001171063,0.0007577171
31.54,1.26478,1.26478,0.001135185,0.001268496,0.001275844,0.001156345
31.545,-1.446946,-1.446946,0.001510346,0.001360632,0.001359317,0.001527509
31.55,0.5666839,0.5666839,0.001790601,0.001469032,0.001475392,0.001802488
31.555,1.221472,1.221472,0.002023082,0.001605449,0.001603214,0.001993191
31.56,0.07822881,0.07822881,0.002194149,0.001796802,0.001762556,0.002220854
31.565,0.5502631,0.5502631,0.002309128,0.001950646,0.00198513,0.002329186
31.57,1.760902,1.760902,0.002370403,0.002161477,0.002179976,0.002381412
31.575,1.948427,1.948427,0.002478506,0.002402207,0.002408472,0.002465339
31.58,-0.06196721,-0.06196721,0.002555238,0.002642992,0.002646777,0.002565445
31.585,-0.5323778,-0.5323778,0.002604965,0.002893031,0.002919191,0.002601546
31.59,-0.9199801,-0.9199801,0.002512412,0.003158703,0.00320336,0.002517323
31.595,0.9769642,0.9769642,0.002331652,0.003435361,0.003449523,0.002358118
31.6,-1.371776,-1.371776,0.002151497,0.003702572,0.003674798,0.002139754
31.605,-0.252574,-0.252574,0.001919578,0.003897655,0.003848825,0.001923947
31.61,0.1026898,0.1026898,0.001657004,0.003998724,0.004010173,0.001647148
31.615,-0.5030025,-0.5030025,0.001456718,0.004084454,0.0040975,0.001485034
31.62,0.2798203,0.2798203,0.001285843,0.004078943,0.004054386,0.001298054
31.625,2.564513,2.564513,0.00121207,0.003968486,0.004004208,0.001204584
31.63,-0.1215986,-0.1215986,0.001335264,0.003822863,0.003803853,0.001329392
31.635,-0.4354056,-0.4354056,0.00150643,0.003561456,0.003571095,0.001505245
31.64,1.015332,1.015332,0.001684151,0.003246137,0.003237585,0.001688906
31.645,0.2395836,0.2395836,0.001939785,0.002895004,0.002855656,0.001926173
31.65,1.439336,1.439336,0.00218118,0.002504907,0.002523351,0.002173253
31.655,0.1646876,0.1646876,0.002418432,0.002196939,0.002161668,0.002390351
31.66,-0.2484232,-0.2484232,0.002589328,0.001853577,0.001828084,0.002607247
31.665,-1.783725,-1.783725,0.002646852,0.001564306,0.001564158,0.002638131
31.67,-1.619735,-1.619735,0.002404258,0.001311688,0.001307468,0.002415798
31.675,-1.835699,-1.835699,0.001993333,0.001131396,0.001116715,0.002003912
31.68,0.3793392,0.3793392,0.001380741,0.001008121,0.0009877155,0.001363115
31.685,-1.362249,-1.362249,0.0006839607,0.0008947979,0.0008887774,0.0006813517
31.69,1.255577,1.255577,-5.318272e-05,0.0007771599,0.0007421467,-4.909679e-05
31.695,0.03024656,0.03024656,-0.0007066667,0.0005785457,0.0005741242,-0.0006963743
31.7,-0.2441869,-0.2441869,-0.00125832,0.0003818446,0.0003760687,-0.001267932
31.705,-0.8438551,-0.8438551,-0.001714681,7.91057e-05,0.0001310829,-0.001721117
31.71,0.6222587,0.6222587,-0.002094741,-0.0002697428,-0.000221829,-0.002089405
31.715,-0.8044978,-0.8044978,-0.002261949,-0.0006365332,-0.0006380794,-0.002322435
31.72,-0.985378,-0.985378,-0.002405017,-0.00114444,-0.00112384,-0.002403135
31.725,1.18835,1.18835,-0.00240529,-0.001702858,-0.001699173,-0.00242342
31.73,0.3546212,0.3546212,-0.002272376,-0.002265128,-0.002249359,-0.002285473
31.735,-0.2349294,-0.2349294,-0.002038955,-0.002826444,-0.002817031,-0.002047117
31.74,0.641433,0.641433,-0.001757394,-0.003393943,-0.003439007,-0.001768607
31.745,0.008931873,0.008931873,-0.001509714,-0.00394801,-0.003954973,-0.001509768
31.75,0.3830132,0.3830132,-0.001244466,-0.004343477,-0.00438425,-0.001237128
31.755,-0.8168479,-0.8168479,-0.001094179,-0.004719882,-0.00472259,-0.001087632
31.76,2.070399,2.070399,-0.001054997,-0.004930882,-0.004936692,-0.001036196
31.765,-0.57962,-0.57962,-0.001055206,-0.005037257,-0.005061573,-0.001056928
31.77,1.556016,1.556016,-0.001179734,-0.005013651,-0.005006861,-0.001158022
31.775,-0.1888688,-0.1888688,-0.001354767,-0.004884431,-0.004832959,-0.001330035
31.78,0.8070971,0.8070971,-0.001579548,-0.004616674,-0.004627733,-0.001604058
31.785,0.7342235,0.7342235,-0.001858166,-0.004270843,-0.004300963,-0.001859536
31.79,1.146852,1.146852,-0.002109688,-0.003872092,-0.003877819,-0.002077809
31.795,-0.8406237,-0.8406237,-0.002290389,-0.003418308,-0.003412724,-0.002289414
31.8,1.075635,1.075635,-0.002474953,-0.002933697,-0.002951542,-0.002492471
31.805,1.84644,1.84644,-0.002538274,-0.002495738,-0.002477246,-0.002540579
31.81,-0.258693,-0.258693,-0.00237049,-0.002032406,-0.002049937,-0.002395508
31.815,0.03470607,0.03470607,-0.002167883,-0.001631897,-0.001624685,-0.002175533
31.82,-0.5234466,-0.5234466,-0.00183717,-0.001222956,-0.001205587,-0.001881736
31.825,-0.3464363,-0.3464363,-0.001499083,-0.0009226056,-0.0009075092,-0.001514219
31.83,1.711423,1.711423,-0.001057635,-0.0005588493,-0.0005828069,-0.001052447
31.835,-1.004235,-1.004235,-0.0005152935,-0.0002938384,-0.0002791373,-0.0005045338
31.84,-0.9421188,-0.9421188,2.998387e-05,3.657819e-05,4.125147e-05,4.573045e-05
31.845,1.610901,1.610901,0.0005134429,0.0002957664,0.0003010274,0.000523868
31.85,0.6245484,0.6245484,0.001082921,0.000601868,0.0005875006,0.001040002
31.855,2.12037,2.12037,0.001573852,0.0009065556,0.0008996845,0.001581196
31.86,-0.4504386,-0.4504386,0.002127567,0.001275581,0.001284969,0.002125398
31.865,0.1262811,0.1262811,0.002550562,0.00167263,0.001657907,0.002570169
31.87,-0.6606769,-0.6606769,0.002878542,0.002101329,0.002127567,0.002862422
31.875,0.1433012,0.1433012,0.003015522,0.002600934,0.00258183,0.003008563
31.88,-1.774097,-1.774097,0.003057464,0.003046773,0.003091475,0.003045326
31.885,0.6849546,0.6849546,0.002873867,0.003621138,0.003605639,0.002884337
31.89,0.3234741,0.3234741,0.002697239,0.004150438,0.004156891,0.002709241
31.895,-0.05755466,-0.05755466,0.002477179,0.004641052,0.004600283,0.00249526
31.9,-0.3903643,-0.3903643,0.002293986,0.005071948,0.005074849,0.002302445
31.905,-0.894754,-0.894754,0.002106793,0.005393175,0.005371404,0.002105782
31.91,0.7277129,0.7277129,0.001938528,0.005633088,0.005607163,0.001947069
31.915,-1.17109,-1.17109,0.001877695,0.005783594,0.005766323,0.001890153
31.92,0.5118959,0.5118959,0.00187775,0.005798577,0.00579344,0.00186951
31.925,2.074451,2.074451,0.001995074,0.005683326,0.00566705,0.001952193
31.93,1.485521,1.485521,0.002276433,0.005450952,0.005464558,0.002267609
31.935,-1.505128,-1.505128,0.002684836,0.005190651,0.005151306,0.002717495
31.94,-0.5367381,-0.5367381,0.003052298,0.004781947,0.004790291,0.003055764
31.945,0.4214507,0.4214507,0.00332901,0.004382343,0.004403404,0.003327953
31.95,-0.07028192,-0.07028192,0.003570611,0.003994237,0.003953063,0.003554857
31.955,-1.399406,-1.399406,0.003671477,0.00359288,0.003567948,0.003684025
31.96,0.385316,0.385316,0.003566214,0.003208378,0.003161797,0.003589913
31.965,-0.0100169,-0.0100169,0.003380597,0.002847926,0.002884316,0.00335402
31.97,1.914325,1.914325,0.003053501,0.002570703,0.002561269,0.003065114
31.975,-0.2532287,-0.2532287,0.002701841,0.002318967,0.002309386,0.002688195
31.98,1.168003,1.168003,0.002234812,0.002113908,0.002073793,0.002243537
31.985,-1.267088,-1.267088,0.001764323,0.001920569,0.001857689,0.001777589
31.99,-1.028009,-1.028009,0.001160334,0.00165695,0.001677924,0.001175498
31.995,0.721662,0.721662,0.0005136169,0.001466716,0.001460116,0.0005189842
32.0,1.083731,1.083731,-7.492185e-05,0.001194637,0.001197238,-9.649532e-05
32.005,-0.9573927,-0.9573927,-0.0005721446,0.0009181643,0.0009476436,-0.0005659895
32.01,0.02407741,0.02407741,-0.001001192,0.0005641165,0.0005913059,-0.001019253
32.015,-1.381579,-1.381579,-0.001362051,0.0002064779,0.0002037061,-0.001369779
32.02,-0.1812198,-0.1812198,-0.001685991,-0.0002771494,-0.0003143658,-0.001678119
32.025,0.8369228,0.8369228,-0.001882958,-0.0007913573,-0.0008086636,-0.001923908
32.03,-0.4349585,-0.4349585,-0.001974521,-0.001356483,-0.001342735,-0.001968231
32.035,-0.2490347,-0.2490347,-0.001971769,-0.001941518,-0.001970219,-0.001963824
32.04,-1.129795,-1.129795,-0.001950236,-0.002540888,-0.002556515,-0.001954347
32.045,-0.6483584,-0.6483584,-0.001914068,-0.003147163,-0.003154687,-0.001927554
32.05,1.758111,1.758111,-0.001924582,-0.0037197,-0.003686291,-0.001936255
32.055,0.07292489,0.07292489,-0.001834338,-0.00421817,-0.004203267,-0.00183927
32.06,-1.002308,-1.002308,-0.001810354,-0.004657022,-0.004648607,-0.001801256
32.065,-0.3147719,-0.3147719,-0.001847235,-0.004974855,-0.004950603,-0.001839433
32.07,-1.597428,-1.597428,-0.002028375,-0.005245738,-0.005222669,-0.002018582
32.075,-1.01416,-1.01416,-0.002297431,-0.00537394,-0.005381451,-0.002302144
32.08,1.36034,1.36034,-0.002698537,-0.005457139,-0.005459451,-0.002705973
32.085,-0.1424824,-0.1424824,-0.003044153,-0.005488568,-0.005444854,-0.00304846
32.09,1.89073,1.89073,-0.003378213,-0.005401433,-0.005386747,-0.003375149
32.095,-0.09534784,-0.09534784,-0.003581145,-0.005322121,-0.005318546,-0.003562552
32.1,-0.0359787,-0.0359787,-0.003711963,-0.005164173,-0.00511352,-0.003703831
32.105,0.6408942,0.6408942,-0.003769414,-0.004988523,-0.004951649,-0.003758659
32.11,-2.672588,-2.672588,-0.003740407,-0.004816004,-0.004808605,-0.003747982
32.115,0.2049393,0.2049393,-0.003756567,-0.004578331,-0.004638861,-0.003770259
32.12,-0.04898649,-0.04898649,-0.003704265,-0.004403922,-0.004435611,-0.003686822
32.125,1.486039,1.486039,-0.003499675,-0.004228411,-0.004241426,-0.003521191
32.13,0.9646794,0.9646794,-0.003176202,-0.00400386,-0.004023577,-0.003182943
32.135,-1.133692,-1.133692,-0.002728785,-0.003840273,-0.003831458,-0.002717953
32.14,1.242139,1.242139,-0.002255382,-0.003605322,-0.003610668,-0.002268691
32.145,-0.2623145,-0.2623145,-0.001727677,-0.003329828,-0.003334301,-0.001710524
32.15,-0.9044532,-0.9044532,-0.001223112,-0.003063846,-0.003047544,-0.001209313
32.155,0.1971033,0.1971033,-0.0007955016,-0.002681302,-0.002677286,-0.000788093
32.16,-0.2027694,-0.2027694,-0.0004041121,-0.002277706,-0.002284037,-0.0004123162
32.165,1.538465,1.538465,-7.665989e-05,-0.001804005,-0.001785863,-9.563122e-05
32.17,0.340622,0.340622,0.0002081462,-0.001259533,-0.001252475,0.0002252158
32.175,0.2056589,0.2056589,0.0005328902,-0.0007077302,-0.000711788,0.0005247349
32.18,0.9006471,0.9006471,0.0007568056,-9.695729e-05,-0.0001047941,0.0007518144
32.185,1.092872,1.092872,0.0009913301,0.0005225622,0.0005462981,0.001007143
32.19,0.7836051,0.7836051,0.001249547,0.001216172,0.001230104,0.001250488
32.195,1.419463,1.419463,0.001464053,0.001874893,0.001897294,0.00149641
32.2,0.6086824,0.6086824,0.001806589,0.002544846,0.002514485,0.001807831
32.205,0.1676515,0.1676515,0.002124355,0.003186424,0.00320339,0.002092992
32.21,1.239172,1.239172,0.00240762,0.003824457,0.003809286,0.002417237
32.215,-0.09089614,-0.09089614,0.002739823,0.004387417,0.004408389,0.002735787
32.22,0.03324652,0.03324652,0.003090244,0.004955594,0.004951627,0.003072955
32.225,1.721577,1.721577,0.003350683,0.005436851,0.0054473,0.003361387
32.23,1.621924,1.621924,0.003738546,0.005876718,0.005878566,0.003744021
32.235,-0.008175807,-0.008175807,0.004160387,0.006304023,0.006282692,0.004149778
32.24,-0.4535516,-0.4535516,0.004517963,0.006673593,0.006660717,0.004509299
32.245,1.463174,1.463174,0.004804785,0.0069644,0.006974816,0.004794416
32.25,0.8004184,0.8004184,0.005077586,0.007248525,0.007244774,0.005055848
32.255,0.3155813,0.3155813,0.005335811,0.007468278,0.007478449,0.00534055
32.26,-0.3218727,-0.3218727,0.005494703,0.007646742,0.007649995,0.005518189
32.265,0.3316966,0.3316966,0.00555878,0.00782515,0.007791887,0.00557407
32.27,-0.02170846,-0.02170846,0.005545485,0.007915573,0.007942802,0.005539493
32.275,-0.6643382,-0.6643382,0.005414883,0.007998111,0.008000875,0.005422437
32.28,0.1290423,0.1290423,0.005215398,0.007980048,0.007992465,0.005190051
32.285,0.265424,0.265424,0.004901492,0.007958107,0.00797013,0.004925053
32.29,-0.3753951,-0.3753951,0.004622972,0.00784665,0.007818899,0.004592901
32.295,0.9038257,0.9038257,0.004279598,0.007643443,0.007641002,0.004250404
32.3,1.288832,1.288832,0.003963595,0.007368661,0.007357325,0.003983418
32.305,0.9698977,0.9698977,0.003737568,0.006993804,0.006971959,0.003769477
32.31,-0.2762484,-0.2762484,0.003582017,0.006534876,0.006537889,0.003579608
32.315,0.7558215,0.7558215,0.003423867,0.006017575,0.005981206,0.003421971
32.32,0.0779614,0.0779614,0.003274712,0.005408627,0.005414194,0.003265268
32.325,-1.235746,-1.235746,0.003086331,0.004787544,0.004778104,0.003112091
32.33,0.6727294,0.6727294,0.002837029,0.004109411,0.004090191,0.002838397
32.335,0.1461316,0.1461316,0.002552615,0.00344911,0.003428412,0.002556603
32.34,2.593548,2.593548,0.002248476,0.002721825,0.002735926,0.002225558
32.345,1.457271,1.457271,0.002009622,0.001997154,0.002017544,0.00201967
32.35,0.7111502,0.7111502,0.001825553,0.001341391,0.001338303,0.001817875
32.355,0.2491705,0.2491705,0.001599594,0.0006708434,0.0006819288,0.00160469
32.36,0.1637223,0.1637223,0.001291332,9.207866e-05,7.803036e-05,0.001279147
32.365,-1.003689,-1.003689,0.0008983813,-0.0004638869,-0.0004852949,0.0008909494
32.37,-1.738987,-1.738987,0.0003799855,-0.0009902236,-0.0009800876,0.0003405752
32.375,-0.8725591,-0.8725591,-0.0003297852,-0.001453732,-0.001440883,-0.0003299498
32.38,-0.04771702,-0.04771702,-0.001112992,-0.001856066,-0.001831079,-0.001102359
32.385,-2.105539,-2.105539,-0.001895201,-0.002278075,-0.00226701,-0.001889019
32.39,-0.5443218,-0.5443218,-0.002715802,-0.002682205,-0.002684546,-0.002703445
32.395,-0.247613,-0.247613,-0.003510969,-0.003101776,-0.003122825,-0.003494568
32.4,-0.2154266,-0.2154266,-0.004151017,-0.003543826,-0.003537886,-0.004154597
32.405,-0.6617236,-0.6617236,-0.00464545,-0.004085979,-0.004037232,-0.004659682
32.41,-0.3415138,-0.3415138,-0.004996399,-0.004628122,-0.004635659,-0.005001147
32.415,1.723894,1.723894,-0.005211232,-0.005171918,-0.005202525,-0.005212099
32.42,0.6621453,0.6621453,-0.005118738,-0.005804453,-0.005828975,-0.005127314
32.425,-0.5603008,-0.5603008,-0.004867391,-0.006445391,-0.006466054,-0.004868049
32.43,-0.06834779,-0.06834779,-0.004543964,-0.007065472,-0.007085556,-0.004549005
32.435,-0.02831334,-0.02831334,-0.004182886,-0.007593109,-0.0075978,-0.004185304
32.44,-0.7679554,-0.7679554,-0.003832914,-0.008058913,-0.008030799,-0.003819827
32.445,-0.7691302,-0.7691302,-0.003554705,-0.00842385,-0.0083552,-0.003573415
32.45,1.010524,1.010524,-0.003404098,-0.008573011,-0.008555199,-0.003429313
32.455,-0.4197844,-0.4197844,-0.003292847,-0.008604406,-0.008582284,-0.003299648
32.46,-1.094696,-1.094696,-0.003335012,-0.008473357,-0.008504883,-0.003338012
32.465,-0.04314034,-0.04314034,-0.003507376,-0.008194113,-0.008192522,-0.003497989
32.47,0.1180098,0.1180098,-0.003753833,-0.007770862,-0.007788685,-0.00372631
32.475,-1.972704,-1.972704,-0.004029208,-0.007286573,-0.007293033,-0.004031463
32.48,-0.04074636,-0.04074636,-0.004380685,-0.006714073,-0.006696092,-0.004368653
32.485,0.8679799,0.8679799,-0.004693226,-0.006066663,-0.006072647,-0.004682931
32.49,0.4512294,0.4512294,-0.004855645,-0.005407993,-0.005445351,-0.00487147
32.495,2.229795,2.229795,-0.004842627,-0.004792746,-0.004780882,-0.004841595
32.5,1.251109,1.251109,-0.004530568,-0.004211289,-0.004166314,-0.004514874
32.505,1.448934,1.448934,-0.003941027,-0.003636861,-0.003660715,-0.003946728
32.51,2.800086,2.800086,-0.003174141,-0.003148709,-0.003128524,-0.003155451
32.515,0.7581563,0.7581563,-0.002098894,-0.002647864,-0.002655733,-0.002115298
32.52,0.1630702,0.1630702,-0.0009636728,-0.002123816,-0.002127277,-0.0009622053
32.525,0.9737403,0.9737403,0.0001658538,-0.00160722,-0.001605017,0.0001821186
32.53,-0.5592364,-0.5592364,0.001260049,-0.001001306,-0.0009980163,0.001276916
32.535,0.1076863,0.1076863,0.002206182,-0.0003121598,-0.0002959915,0.002208864
32.54,-0.6477276,-0.6477276,0.002972114,0.000467422,0.000472834,0.002976617
32.545,0.3979846,0.3979846,0.003483103,0.001332166,0.001346239,0.003490394
32.55,-0.6519091,-0.6519091,0.003842892,0.002324151,0.00230275,0.00380414
32.555,-0.6869285,-0.6869285,0.003936373,0.00334231,0.00336926,0.003923378
32.56,0.4134733,0.4134733,0.003872977,0.004462055,0.004415364,0.003879698
32.565,-0.1377114,-0.1377114,0.003714433,0.005501943,0.005530914,0.003695458
32.57,-1.927521,-1.927521,0.003505576,0.006548773,0.006540303,0.00348855
32.575,-1.455557,-1.455557,0.003169261,0.00749263,0.007462843,0.003188608
32.58,-1.147266,-1.147266,0.002842251,0.00828448,0.008264924,0.002843093
32.585,-0.8829719,-0.8829719,0.002548463,0.00891353,0.008924218,0.002590177
32.59,0.4144233,0.4144233,0.002413854,0.009379876,0.009361522,0.00241164
32.595,0.2189388,0.2189388,0.002486649,0.009561585,0.00959318,0.002464594
32.6,1.065279,1.065279,0.002758783,0.00955979,0.009563864,0.002740112
32.605,0.7528018,0.7528018,0.003296393,0.009378673,0.009381689,0.003249564
32.61,1.071903,1.071903,0.00396809,0.008973781,0.008934518,0.003979652
32.615,0.6083962,0.6083962,0.004765455,0.008437746,0.00845102,0.004759019
32.62,0.2096793,0.2096793,0.00559945,0.007828346,0.007824551,0.005576217
32.625,1.099352,1.099352,0.006311903,0.007178442,0.007193384,0.006324361
32.63,0.9194128,0.9194128,0.006928066,0.006602164,0.006585726,0.006930506
32.635,0.3760954,0.3760954,0.007329623,0.006018941,0.006017018,0.007335859
32.64,1.271072,1.271072,0.007482364,0.005520343,0.005539834,0.007496774
32.645,-2.345788,-2.345788,0.007335548,0.005176855,0.005204476,0.007338785
